COMID,FromNode,ToNode,Hydrosq,AreSqKM,cum_totco2g_m2_day,TOT_urban16,TOT_forest16,TOT_wetland16,TOT_agrc16,TOT_shrub16,TOT_othr16,h_tot,h_rel,tot_other_3,tot_ntrl_3,tot_shrb_3,h_rel_3,h_rel_3,CAT_STREAM_LENGTH,CAT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STREAM_SLOPE,CAT_BASIN_AREA,TOT_BASIN_AREA,totco2g_m2_day_fill,logQ_m3_div_s,logDA_km2,logw_m,length_m,logwbkf_m,logd_m,logK_m_div_s,D50_m,StreamOrde,pred_annual_DOC,pred_annual_DO,no3_conc_mg_l,logRT_total_hz_s,logq_hz_total_m_s,totco2_o2g_m2_day,totco2_ang_m2_day
24126373,50102939,50102938,50042343,0.3276,2492.775871,5.63,67.48,0.71,0,18.95,7.23,0.967667046,0.540065261,12.86,68.19,18.95,0.764649495,0.491588586,0.633,0,69.19,0.038878,0.33,85.96,170.8894196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126375,50102940,50102939,50044424,1.0935,2317.008167,5.23,70.34,0.77,0,16.68,6.98,0.923822079,0.515594919,12.21,71.11,16.68,0.726318117,0.469314721,1.17,0.03,64.55,0.040279,1.09,78.67,112.105485,0.454742149,1.895793693,0.866221372,1170,1.049260824,-0.34320892,-1.783932595,0.047266836,3,1.950958741,10.75331563,0.112926774,4.389721864,-3.345064956,111.416964,0.688521025
24126377,50102941,50102940,50046829,0.2502,2131.768511,4.89,72.63,0.85,0,14.95,6.68,0.885252388,0.494068765,11.57,73.48,14.95,0.691862664,0.44972077,0.43,0.03,54.71,0.040578,0.25,70.54,300.2446894,0.415379302,1.848464391,0.841307753,430,1.027373877,-0.361725319,-1.358911664,0.072944027,3,2.026989293,10.7238325,0.107321058,3.92252892,-2.938659795,298.2924768,1.952212646
24126379,50102942,50102941,50049545,0.9603,1804.032956,4.88,72.75,0.85,0,14.85,6.67,0.883158756,0.492900287,11.55,73.6,14.85,0.690072655,0.448657176,0.545,0.05,54.16,0.040436,0.96,70.27,261.042058,0.414186834,1.846760065,0.840410614,545,1.026585729,-0.362392094,-1.547720987,0.090863713,3,2.085455719,10.72816957,0.107114576,4.045575954,-3.025913434,259.2594658,1.782592199
24126381,50102943,50102942,50052723,1.0404,1508.591752,4.98,72.33,0.87,0,14.98,6.84,0.892826468,0.49829594,11.82,73.2,14.98,0.696474596,0.453568511,0.847,0.03,51.92,0.031394,1.04,68.29,149.9220885,0.405678959,1.834387002,0.833897571,847,1.020863934,-0.367232743,-1.613700537,0.043513442,3,2.067956269,10.75765887,0.106833616,4.3492349,-3.230072177,148.9244082,0.997680248
24126383,50102944,50102943,50056426,8.8884,1358.656324,5.01,72.34,0.89,0,14.83,6.93,0.894257512,0.49909462,11.94,73.23,14.83,0.696287721,0.454295501,3.825,0.03,50.87,0.030077,8.89,67.2,41.48878104,0.400819615,1.827371212,0.830204537,3825,1.017619555,-0.369977495,-2.305093394,0.023438908,3,2.093075338,10.76032192,0.106483761,4.976275801,-3.786567518,41.20714909,0.281631956
24126385,50102945,50102944,50060875,0.5715,902.4360416,6.07,66.97,1.2,0,17.36,8.4,1.003680594,0.560164805,14.47,68.17,17.36,0.769057802,0.509883979,0.878,0.03,35.77,0.019849,0.57,46.31,133.5101045,0.258767391,1.665678532,0.745091306,878,0.942846445,-0.433235688,-1.652939796,0.030215816,3,2.135677692,10.74349107,0.108667197,4.345769773,-3.296292187,132.55633,0.95377449
24126387,50102946,50102945,50066338,2.6478,760.9641851,5.23,67.92,0.83,0,16.68,9.34,0.977006409,0.545277659,14.57,68.75,16.68,0.761853839,0.496333115,1.885,0.02,32.09,0.019321,2.65,41.56,71.54455941,0.213529189,1.618687034,0.720355502,1885,0.921115712,-0.451619929,-1.868795586,0.011418094,3,2.198245853,10.85445957,0.105043437,4.749252906,-3.636396771,71.03043774,0.51412167
24126389,50102947,50102946,50073319,0.3195,681.168877,3.73,69.36,0.89,0,15.37,10.65,0.944814956,0.527311267,14.38,70.25,15.37,0.741642611,0.4799794,0.566,0.02,27.91,0.020064,0.32,36.37,203.9612436,0.154087488,1.560752854,0.689859593,566,0.894324648,-0.47428522,-1.415779052,0.02290638,3,2.301859138,10.98566106,0.102944748,4.065775357,-3.18882489,202.435101,1.52614257
24126391,50102948,50102947,50082567,1.7775,430.2231683,3.95,72.81,0.94,0,16.54,5.76,0.864573766,0.482527806,9.71,73.75,16.54,0.681421638,0.439215737,1.186,0.02,19.85,0.016121,1.78,26.75,93.6951388,0.030947574,1.427349762,0.619637687,1186,0.832633766,-0.526475823,-1.764454309,0.012515883,2,2.37766169,11.00499071,0.103789476,4.408019102,-3.546166011,92.9469052,0.748233601
24126393,50102949,50102948,50095833,1.6407,325.284192,3.52,71.55,0.9,0,17.31,6.72,0.884772655,0.493801021,10.24,72.45,17.31,0.701285565,0.44947706,1.874,0.03,16.89,0.015394,1.64,22.68,56.63603081,-0.041585395,1.355729211,0.581937424,1874,0.799513582,-0.554495562,-2.027149207,0.010327968,2,2.370292504,11.12764034,0.10249898,4.5634368,-3.737892567,56.2072638,0.428767014
24126395,50102950,50102949,50117557,0.3357,256.6742251,2.26,74.71,1.11,0,12.47,9.45,0.835976446,0.466567338,11.71,75.82,12.47,0.655945162,0.424687893,0.347,0.04,11.13,0.015274,0.34,16.02,229.8306649,-0.203995383,1.204564907,0.502366212,347,0.729609211,-0.613634793,-1.383750106,0.019774959,2,2.467900965,11.17737292,0.094027596,3.551298223,-3.172353452,228.0415705,1.789094397
24126397,50210065,50102950,50164899,14.1606,13.77821404,2.34,74.92,1.25,0,10.8,10.69,0.838354753,0.467894697,13.03,76.17,10.8,0.649223096,0.425896107,9.382,0.05,9.38,0.00533,14.16,14.16,13.77821404,-0.260287721,1.151081655,0.474213222,9382,0.704876434,-0.63455877,-2.86779312,0.003932935,1,2.520632089,11.29662107,0.093554492,5.185211222,-4.335399592,13.67060188,0.107612157
24126399,50102951,50102377,50028496,0,723.7079008,0.6,7.48,0.16,0.02,63.96,27.78,0.878317838,0.490198519,28.4,7.64,63.96,0.764439243,0.446197921,0.043,0,107.15,0.027811,0,137.94,116.5001221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126401,50102952,50102951,50029231,0.0747,607.2077787,0.6,7.48,0.16,0.02,63.96,27.78,0.878317838,0.490198519,28.4,7.64,63.96,0.764439243,0.446197921,0.217,0.05,107.11,0.027822,0.07,137.94,29.39982877,-0.211415331,2.139676998,0.994598837,217,1.16204214,-0.599613301,-1.56466747,0.009857876,3,0.781818182,10.50391158,0.396577421,3.903232678,-3.395003734,29.29868787,0.101140895
24126403,50102953,50102952,50030022,2.079,467.8999172,0.61,7.62,0.16,0.02,63.69,27.9,0.882767767,0.492682072,28.53,7.78,63.69,0.768088216,0.448458548,1.17,0.02,103.9,0.025217,2.08,134.44,5.071991298,-0.215213762,2.128534965,0.988733794,1170,1.156889622,-0.603964081,-2.071118071,0.003081196,3,0.781818182,10.4809572,0.394111675,4.843087184,-4.120927848,5.054466489,0.017524809
24126405,50102954,50102953,50030851,0.1872,462.8279259,0.62,7.73,0.16,0.02,63.4,28.07,0.886950859,0.4950167,28.71,7.89,63.4,0.771490898,0.450583618,0.248,0.02,102.73,0.025309,0.19,132.36,9.37244463,-0.216892411,2.121766602,0.985171003,248,1.153759662,-0.606607015,-1.52133056,0.00601956,3,0.781818182,10.47882728,0.393641815,4.25592938,-3.526975891,9.340046364,0.032398266
24126407,50102955,50102954,50031746,1.4634,453.0551466,0.64,7.8,0.16,0.02,62.94,28.44,0.89231667,0.498011416,29.1,7.96,62.94,0.775588945,0.453309526,0.955,0.02,99.76,0.024058,1.46,129.74,7.85126743,-0.221803661,2.11307222,0.980594377,955,1.149739035,-0.610002027,-2.044801703,0.003371851,3,0.781818182,10.46637442,0.392010326,4.715284237,-4.019870454,7.824065798,0.027201632
24126409,50102956,50102955,50032706,0.0945,445.1047365,0.65,7.99,0.16,0.02,62.11,29.07,0.901599484,0.503192253,29.74,8.15,62.11,0.78352499,0.458025327,0.344,0.01,96.21,0.023594,0.09,126.28,1.465306548,-0.223590334,2.101343515,0.974420517,344,1.144315217,-0.614581892,-2.083177773,0.002708604,3,0.781818182,10.4863537,0.389506365,5.074280594,-4.256909838,1.460256057,0.005050491
24126411,50102957,50102956,50033735,0.8037,443.2516857,0.66,8.05,0.16,0.02,61.76,29.35,0.90538531,0.505305163,30.03,8.21,61.76,0.786554227,0.45994858,0.679,0.04,93.66,0.022208,0.8,124.6,12.09874128,-0.226874747,2.095516648,0.971353319,679,1.141620642,-0.616857187,-2.052715622,0.005490974,3,0.781818182,10.48938514,0.388418668,4.484254436,-3.863439837,12.05705098,0.041690301
24126413,50102958,50102957,50034846,3.0357,431.0297301,0.65,8.3,0.13,0.02,60.82,30.08,0.913438378,0.509799666,30.75,8.43,60.82,0.795150766,0.464039653,1.041,0.02,88.93,0.02204,3.04,120.35,7.504843496,-0.230455891,2.080458364,0.963426805,1041,1.134657094,-0.622737198,-2.066746954,0.003254142,3,0.781818182,10.4943664,0.384025546,4.838618806,-4.051836746,7.479034491,0.025809004
24126415,50102959,50102958,50036051,0.0099,423.0940662,0.68,8.45,0.09,0.02,59.62,31.14,0.922398123,0.514800195,31.84,8.54,59.62,0.803607424,0.468591331,0.059,0.08,85.85,0.02085,0.01,115.8,42.33699674,-0.240181043,2.063706309,0.954608709,59,1.12691028,-0.629278598,-1.186811925,0.040345803,3,0.781818182,10.48424102,0.3803941,3.253562829,-2.829903865,42.19117177,0.145824971
24126417,50102960,50102959,50037363,9.7992,380.1430255,0.64,8.87,0.09,0.02,58.76,31.62,0.93171849,0.52000199,32.28,8.96,58.76,0.813371859,0.473326209,2.988,0.02,79.03,0.019739,9.8,110.35,3.350270796,-0.245472661,2.042775486,0.943590956,2988,1.117231037,-0.637451739,-2.593136915,0.001898218,3,0.781818182,10.48737779,0.367799144,5.239550548,-4.331366288,3.338768758,0.011502038
24126419,50102961,50102960,50038839,2.0268,376.1688569,0.62,9.41,0.03,0,55.54,34.4,0.950044408,0.53022988,35.02,9.44,55.54,0.834565687,0.482636036,0.795,0.02,72.65,0.019546,2.03,97.54,12.03121336,-0.273704869,1.989163605,0.915370257,795,1.092438776,-0.306680291,-1.898016054,0.004134761,3,0.781818182,10.52822036,0.35632511,4.977521099,-3.914196339,11.99036368,0.040849678
24126421,50102962,50102961,50040498,4.2282,364.0416223,0.46,10.17,0.03,0,53.58,35.76,0.961718495,0.536745312,36.22,10.2,53.58,0.851087642,0.488566637,1.315,0.03,68.21,0.019792,4.23,89,8.40456349,-0.287764429,1.94940367,0.894441069,1315,1.074052204,-0.322235366,-2.242017849,0.004515011,3,0.781818182,10.47744997,0.334691339,5.063057392,-4.067460723,8.37586315,0.028700341
24126423,50102963,50102962,50042342,0.738,355.4725833,0.27,11.15,0.03,0,50.77,37.78,0.97490235,0.544103361,38.05,11.18,50.77,0.87089497,0.495264223,0.949,0.03,63.55,0.019984,0.74,79.83,10.63388325,-0.309006214,1.902146544,0.869565442,949,1.052198635,-0.340723527,-2.098684951,0.005199535,3,0.781818182,10.42011432,0.30166782,4.895616854,-3.944447978,10.59745602,0.036427221
24126425,50102964,50102963,50044423,4.6539,343.8372407,0.29,11.67,0.03,0,49.03,38.98,0.986761621,0.550722147,39.27,11.7,49.03,0.880700803,0.501288901,1.526,0.04,59.27,0.019065,4.65,74.54,9.458007394,-0.33470306,1.872382979,0.853898232,1526,1.038434782,-0.352367773,-2.358964673,0.004735678,3,0.781818182,10.38221612,0.296906934,5.091238679,-3.954632384,9.425394455,0.032612939
24126427,50102965,50102964,50046828,4.4523,333.72477,0.1,12.44,0.01,0,47.43,40.02,0.987396977,0.551076745,40.12,12.45,47.43,0.891662259,0.501611671,1.822,0.01,54.81,0.01788,4.45,68.36,4.916048689,-0.354440937,1.834781724,0.834105349,1822,1.021046469,-0.367078318,-2.167606111,0.002724906,3,0.781818182,10.35581108,0.287934664,5.306493003,-4.290977909,4.89905622,0.016992469
24126429,50102966,50102965,50049544,0.1854,327.3226172,0,15.01,0,0,46.69,38.3,1.007840346,0.562486407,38.3,15.01,46.69,0.917375817,0.511997192,0.474,0.03,42.75,0.020117,0.19,54.85,17.17266593,-0.406850403,1.739187717,0.783785725,474,0.976840008,-0.404477069,-1.783597605,0.005912988,3,0.781818182,10.32087333,0.270508257,4.505784535,-3.713360042,17.11321485,0.059451085
24126431,50102967,50102966,50052722,0,309.0714836,0,14.5,0,0,45.88,39.62,1.004284245,0.560501709,39.62,14.5,45.88,0.914138915,0.510190643,0.035,0,39.66,0.018911,0,51.5,116.2491989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126433,50102968,50102967,50056425,3.7116,85.51892467,0,14.5,0,0,45.88,39.62,1.004284245,0.560501709,39.62,14.5,45.88,0.914138915,0.510190643,1.152,0.01,39.52,0.018978,3.71,51.5,4.594764932,-0.431579851,1.711775183,0.769356071,1152,0.964163365,-0.415201533,-2.029091726,0.002925041,3,0.781818182,10.307404,0.274208269,5.163014866,-4.277158028,4.5787961,0.015968832
24126435,50102969,50102968,50060874,0.0495,80.01648329,0,15.19,0,0,43.36,41.45,1.013633753,0.565719769,41.45,15.19,43.36,0.922649203,0.514940325,0.218,0,35.96,0.018354,0.05,45.43,12.50367546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126437,50102970,50102969,50066337,0.0378,65.67326457,0,18.18,0,0,43.41,38.41,1.039716292,0.580276711,38.41,18.18,43.41,0.946390554,0.528190625,0.094,0.03,26.89,0.01971,0.04,37.63,35.91950028,-0.52933782,1.575564224,0.697656134,94,0.901174014,-0.468490644,-1.331732219,0.007881352,3,0.781818182,10.38057178,0.255292837,4.04503945,-3.357608594,35.79748442,0.122015859
24126439,50102971,50102970,50073318,5.3109,29.75376429,0,18.19,0,0,43.35,38.46,1.039863747,0.580359007,38.46,18.19,43.35,0.946524773,0.528265534,2.048,0.02,26.79,0.018664,5.31,37.59,4.084916367,-0.529545905,1.575127779,0.697426394,2048,0.900972184,-0.468661392,-2.264402051,0.002367889,3,0.781818182,10.38528743,0.255158796,5.210230784,-4.385637762,4.07105792,0.013858447
24126441,50102972,50102971,50082566,0.0513,24.96149989,0,21.21,0,0,42.25,36.54,1.060785553,0.59203569,36.54,21.21,42.25,0.965568622,0.538894108,0.172,0,22.25,0.017978,0.05,30.57,10.60911465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126443,50102973,50102972,50095832,10.4904,10.84053687,0,27.1,0,0,42.66,30.24,1.078923436,0.602158635,30.24,27.1,42.66,0.982078434,0.54810841,3.303,0.03,14.68,0.017711,10.49,23.41,2.996816768,-0.687078316,1.369332767,0.589098185,3303,0.805804406,-0.549173513,-2.602012225,0.001698558,2,0.781818182,10.35462584,0.224391715,5.252139577,-4.476279592,2.986732756,0.010084012
24126445,50102974,50102973,50117556,2.9169,7.030032587,0,35.54,0,0,37.6,26.86,1.088539099,0.607525239,26.86,35.54,37.6,0.990830988,0.552993303,1.247,0.04,8.21,0.020706,2.92,10.81,4.447313017,-0.97415553,1.033857833,0.412507903,1247,0.650667488,-0.680419641,-2.290162548,0.002333468,2,0.781818182,10.71023753,0.190623977,4.63239156,-4.354624292,4.433723438,0.013589579
24126447,50210066,50102974,50164898,6.3873,1.373247256,0,45.36,0,0,33.97,20.67,1.051220063,0.586697088,20.67,45.36,33.97,0.956861737,0.534034704,4.702,0.05,4.7,0.010638,6.39,6.39,1.373247256,-1.202581381,0.805317315,0.292206711,4702,0.544981285,-0.769830369,-2.953097191,0.001031819,1,0.781818182,10.81828467,0.171178164,5.177100035,-4.8177853,1.369210017,0.004037239
24126449,50102975,50102309,50018879,0.0018,3163.906779,1.84,17.84,0.3,7.11,39.78,33.13,1.319112334,0.736210611,42.08,18.14,39.78,0.947192094,0.670127777,0.05,0,420.57,0.030578,0,496.8,203.9321442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126451,50102976,50102975,50019118,2.0862,2959.974635,1.84,17.84,0.3,7.11,39.78,33.13,1.319112334,0.736210611,42.08,18.14,39.78,0.947192094,0.670127777,1.85,0.01,420.52,0.030581,2.09,496.8,4.288755055,0.483651265,2.696181587,1.287536675,1850,1.41939194,-0.382307466,-1.878100735,0.003625235,4,1.398834269,10.61089272,0.294350817,5.249999484,-4.039558716,4.267709164,0.02104589
24126453,50102977,50102976,50019371,0.0234,2955.396671,1.74,18.08,0.29,6.55,39.93,33.41,1.308057751,0.730040931,41.7,18.37,39.93,0.94899901,0.664511892,0.151,0,413.73,0.030817,0.02,490.61,90.03184509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126455,50102978,50102977,50019629,3.5451,2865.350673,1.76,18.29,0.29,6.61,40.37,32.68,1.310010956,0.731131035,41.05,18.58,40.37,0.950660514,0.665504148,1.565,0,405.44,0.030979,3.55,484.87,0.778304543,0.483117907,2.685621731,1.281978084,1565,1.414508644,-0.386430915,-2.534911215,0.001425272,4,1.374028161,10.61243335,0.292486253,6.21846216,-4.827405825,0.77456509,0.003739454
24126457,50102979,50102978,50019903,1.1331,2862.832992,1.65,21.12,0.33,5.01,42.56,29.33,1.28829055,0.719008646,35.99,21.45,42.56,0.966286671,0.654469874,1.496,0.01,361.58,0.033354,1.13,419.73,2.310304432,0.47717864,2.62296939,1.248998587,1496,1.385535716,-0.410895618,-2.136069856,0.002512442,4,1.369427606,10.65528526,0.278872498,5.617638671,-4.360849322,2.299403858,0.010900574
24126459,50102980,50102979,50020181,3.0204,2860.522687,1.64,21.18,0.33,4.87,42.59,29.39,1.285592445,0.717502805,35.9,21.51,42.59,0.966521638,0.653099198,1.963,0.01,360.08,0.033465,3.02,418.6,7.975043934,0.477125353,2.621795385,1.248380604,1963,1.384992809,-0.411354047,-1.776017516,0.004247673,4,1.330976442,10.66463885,0.278117394,5.100287722,-3.885529864,7.938510839,0.036533094
24126461,50102981,50102980,50020463,2.0466,2852.547643,1.63,21.33,0.31,4.55,42.69,29.49,1.278652044,0.713629293,35.67,21.64,42.69,0.966960852,0.649573376,1.539,0.01,358.12,0.03362,2.05,415.58,7.088993106,0.476981856,2.618650354,1.246725094,1539,1.383538422,-0.41258213,-1.717283689,0.004556234,4,1.316143765,10.67823253,0.276291305,5.041197807,-3.830582751,7.056986618,0.032006488
24126463,50102982,50102981,50020763,2.8962,2845.45865,1.62,21.43,0.31,4.34,42.77,29.53,1.274412869,0.711263365,35.49,21.74,42.77,0.967278014,0.647419815,1.062,0.01,356.58,0.033737,2.9,413.53,8.628750546,0.476879329,2.616506286,1.245596481,1062,1.38254692,-0.413419353,-1.677326291,0.004822487,4,1.297730076,10.68241796,0.273342789,5.025878198,-3.773044557,8.590380341,0.038370205
24126465,50102983,50102982,50021071,0.1287,2836.8299,1.61,21.59,0.31,4.06,42.89,29.54,1.268721652,0.708087036,35.21,21.9,42.89,0.96777102,0.644528596,0.284,0.01,355.52,0.03381,0.13,410.63,7.070491488,0.476731647,2.613453954,1.243989767,284,1.3811354,-0.414611238,-1.828957972,0.003887508,4,1.856428555,10.68631756,0.270654453,5.217189979,-3.966124893,7.0216081,0.048883388
24126467,50102984,50102983,50021383,0.4113,2827.924361,1.61,22.32,0.32,3.94,43.14,28.67,1.26787408,0.707613997,34.22,22.64,43.14,0.970273411,0.644098018,0.506,0.01,344.69,0.034495,0.41,397.28,2.869623824,0.475717031,2.599100419,1.236434226,506,1.374497756,-0.420216056,-2.063235007,0.002786479,4,1.314938161,10.69152462,0.267547856,5.585441884,-4.25462849,2.856778567,0.012845257
24126469,50102985,50102984,50021703,11.232,2824.170119,1.53,25.45,0.37,2.38,43.76,26.51,1.235522146,0.689558039,30.42,25.82,43.76,0.976943347,0.627662776,6.619,0.01,319.91,0.036448,11.23,347.97,7.114031908,0.468894448,2.541540305,1.206135221,6619,1.347879676,-0.442692328,-2.32343773,0.002357965,4,1.295172786,10.72625893,0.242836989,5.581172996,-4.343474559,7.083213617,0.030818291
24126471,50102986,50102985,50022038,4.8591,2817.056087,1.43,26.31,0.38,1.22,44.83,25.83,1.196280758,0.667657004,28.48,26.69,44.83,0.973874686,0.607727595,2.343,0.01,313.29,0.037186,4.86,336.74,18.08622464,0.468367742,2.52729058,1.198634324,2343,1.341290038,-0.44825661,-1.91768472,0.003950775,4,1.193845707,10.76066513,0.231507122,5.095162736,-3.919551619,18.01409551,0.072129124
24126473,50102987,50102986,50022398,0.4455,2798.969863,1.4,26.69,0.38,0.88,45.34,25.31,1.181514406,0.659415745,27.59,27.07,45.34,0.971814421,0.600226078,0.374,0.02,310.95,0.037434,0.45,331.88,48.25681014,0.468146,2.520978072,1.195311489,374,1.338370884,-0.45072154,-1.305476212,0.016025273,4,1.181643474,10.76840113,0.228705842,4.146999552,-3.137061044,48.06651919,0.190290947
24126475,50102988,50102987,50022772,6.6681,2747.725072,1.49,28.72,0.41,0.87,43.65,24.86,1.192665441,0.665639256,27.22,29.13,43.65,0.978803483,0.605890962,2.735,0.02,291.99,0.038734,6.67,308.15,19.70174851,0.458853096,2.488768655,1.17835681,2735,1.323475972,-0.111222384,-2.185698251,0.014029062,4,1.233070517,10.71029102,0.222694803,5.477117617,-3.878822458,19.62052211,0.081226394
24126477,50102989,50102988,50023169,0.0549,2615.649155,1.47,29.84,0.41,0.73,43.58,23.97,1.185688554,0.661745382,26.17,30.25,43.58,0.978032232,0.602346604,0.244,0,281.69,0.039086,0.05,295,131.9454346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126479,50102990,50102989,50023594,0.1674,2483.70372,1.47,29.84,0.41,0.73,43.57,23.98,1.185748301,0.661778727,26.18,30.25,43.57,0.978078625,0.602376957,0.294,0,281.44,0.03912,0.17,294.94,66.33807373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126481,50102991,50102990,50024032,1.1979,2414.741338,1.51,30.46,0.42,0.74,43.2,23.67,1.188367972,0.663240794,25.92,30.88,43.2,0.97888006,0.603707787,0.63,0,274.59,0.039768,1.2,288.58,50.84046936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24126483,50102992,50102991,50024497,12.9672,2363.900869,1.51,30.59,0.42,0.75,43.26,23.47,1.188013324,0.663042861,25.73,31.01,43.26,0.978384665,0.603527621,1.269,0.01,273.96,0.03986,12.97,287.38,44.51877615,0.451410355,2.458455029,1.162400054,1269,1.309457748,-0.123081828,-1.632033682,0.008678015,4,1.274348144,10.74873518,0.216631724,5.286283243,-3.624643539,44.33244659,0.186329557
24126485,50102993,50102992,50024973,3.7674,2315.951281,1.66,31.76,0.43,0.78,43.39,21.98,1.188883753,0.663528656,24.42,32.19,43.39,0.97525263,0.603969811,1.662,0.01,263.75,0.040607,3.77,262.07,27.86413117,0.426524341,2.418421949,1.141327084,1662,1.290944864,-0.138743763,-1.810606507,0.008969451,4,1.339577721,10.7166979,0.211752957,5.324800853,-3.752909925,27.74152308,0.122608091
24126487,50102994,50102993,50025474,0.207,2282.804043,1.7,32.24,0.44,0.63,43.73,21.26,1.180894483,0.65906976,23.59,32.68,43.73,0.97206577,0.599911149,0.375,0.02,254.36,0.040533,0.21,253.74,138.2933255,0.419405628,2.404388422,1.133939992,375,1.284455204,-0.144234028,-1.329471642,0.034287287,4,1.377159727,10.72200738,0.209625643,4.470470448,-3.135756639,137.6699305,0.623394979
24126489,50102995,50102994,50026013,1.008,2137.152931,1.76,32.95,0.43,0.63,43.09,21.14,1.183542166,0.66054746,23.53,33.38,43.09,0.973473277,0.601256209,0.438,0,242.96,0.0412,1.01,245.41,33.14028225,0.411706258,2.389894202,1.126310395,438,1.277752502,-0.149904527,-1.47530051,0.006426556,4,1.375440917,10.70286496,0.208732125,5.271232135,-3.639458841,32.99046404,0.14981821
